Time,RPM,ARIMA
2014-06-15,0.0,36.318054483967146
2014-06-16,0.0,36.318054483967146
2014-06-17,0.0,36.318054483967146
2014-06-18,0.0,36.318054483967146
2014-06-19,0.0,36.318054483967146
2014-06-20,0.0,36.318054483967146
2014-06-21,0.0,36.318054483967146
2014-06-22,0.0,36.318054483967146
2014-06-23,0.0,36.318054483967146
2014-06-24,0.0,36.318054483967146
2014-06-25,0.0,36.318054483967146
2014-06-26,0.0,36.318054483967146
2014-06-27,0.0,36.318054483967146
2014-06-28,0.0,36.318054483967146
2014-06-29,0.0,36.318054483967146
2014-06-30,0.0,36.318054483967146
2014-07-01,0.0,36.318054483967146
2014-07-02,0.0,36.318054483967146
2014-07-03,0.0,36.318054483967146
2014-07-04,0.0,36.318054483967146
2014-07-05,0.0,36.318054483967146
2014-07-06,0.0,36.318054483967146
2014-07-07,0.0,36.318054483967146
2014-07-08,0.0,36.318054483967146
2014-07-09,0.0,36.318054483967146
2014-07-10,0.0,157.6587698877321
2014-07-11,0.0,1347.9044956301082
2014-07-12,0.0,74.34973914046263
2014-07-13,0.0,36.318054483967146
2014-07-14,0.0,36.318054483967146
2014-07-15,0.0,36.318054483967146
2014-07-16,0.0,36.318054483967146
2014-07-17,0.0,36.318054483967146
2014-07-18,0.0,36.318054483967146
2014-07-19,0.0,36.318054483967146
2014-07-20,0.0,36.318054483967146
2014-07-21,0.0,36.318054483967146
2014-07-22,0.0,36.318054483967146
2014-07-23,0.0,36.318054483967146
2014-07-24,0.0,36.318054483967146
2014-07-25,0.0,36.318054483967146
2014-07-26,0.0,36.318054483967146
2014-07-27,0.0,36.318054483967146
2014-07-28,0.0,36.318054483967146
2014-07-29,0.0,36.318054483967146
2014-07-30,0.0,36.318054483967146
2014-07-31,0.0,36.318054483967146
2014-08-01,0.0,36.318054483967146
2014-08-02,0.0,36.318054483967146
2014-08-03,0.0,36.318054483967146
2014-08-04,0.0,36.318054483967146
2014-08-05,0.0,36.318054483967146
2014-08-06,0.0,36.318054483967146
2014-08-07,0.0,36.318054483967146
2014-08-08,0.0,36.318054483967146
2014-08-09,0.0,36.318054483967146
2014-08-10,0.0,36.318054483967146
2014-08-11,0.0,36.318054483967146
2014-08-12,0.0,36.318054483967146
2014-08-13,0.0,36.318054483967146
2014-08-14,0.0,36.318054483967146
2014-08-15,0.0,36.318054483967146
2014-08-16,0.0,36.318054483967146
2014-08-17,0.0,36.318054483967146
2014-08-18,0.0,36.318054483967146
2014-08-19,0.0,36.318054483967146
2014-08-20,0.0,36.318054483967146
2014-08-21,0.0,36.318054483967146
