Time,Voltage (V),ARIMA,Outlier
2010-09-09,34.9331003418977,34.987838224695956,False
2010-09-10,34.92119878391464,34.871896240477504,False
2010-09-11,34.91697326288997,34.96408545310894,False
2010-09-12,34.911578810907464,34.91402356673585,False
2010-09-13,34.905385967074906,34.906504470077635,False
2010-09-14,34.8985867178978,34.89765680729709,False
2010-09-15,34.886432950450285,34.84387830290984,False
2010-09-16,34.87087497658121,34.922834087343034,False
2010-09-17,34.866427862681824,34.87869327123552,False
2010-09-18,34.859103853323845,34.863084409013894,False
2010-09-19,34.85657299386485,34.84998868628261,False
2010-09-20,34.84121417752381,34.85307095685075,False
2010-09-21,34.827798759379164,34.84961877021469,False
2010-09-22,34.817747196460445,34.83801747038424,False
2010-09-23,34.809037336575955,34.814154306598816,False
2010-09-24,34.796801999601826,34.805729198943595,False
2010-09-25,34.791160725274864,34.78952127943741,False
2010-09-26,34.773880798482146,34.77820499593843,False
2010-09-27,34.7627233037753,34.76842014846935,False
2010-09-28,34.751162458711065,34.75558253665582,False
2010-09-29,34.74294561528133,34.74077413443277,False
2010-09-30,34.72808781868485,34.739006813864286,False
2010-10-01,34.725247181850854,34.717590861381986,False
2010-10-02,34.726155532231196,34.71842689376511,False
2010-10-03,34.722642357036555,34.72142088479103,False
2010-10-04,34.70627426491846,34.71506663713673,False
2010-10-05,34.694691842027765,34.697978473960816,False
2010-10-06,34.687024710917136,34.677556535879525,False
2010-10-07,34.67326765091042,34.675278906726234,False
2010-10-08,34.663026937679746,34.66862874376704,False
2010-10-09,34.65240807577369,34.65376896467748,False
2010-10-10,34.63447113894548,34.64393475905085,False
2010-10-11,34.61866040898321,34.62371281167036,False
2010-10-12,34.609030185212866,34.61140650990872,False
2010-10-13,34.59772924077811,34.60399320651573,False
2010-10-14,34.58481173242226,34.59259107734901,False
2010-10-15,34.57520046511394,34.57720174908259,False
2010-10-16,34.56949951236925,34.566292956837785,False
2010-10-17,34.557251919790986,34.559939851306936,False
2010-10-18,34.54487227418146,34.552607580954444,False
2010-10-19,34.53881389726635,34.54006840311695,False
2010-10-20,34.532746423195185,34.536836025703785,False
2010-10-21,34.51706350606251,34.53127448150259,False
2010-10-22,34.51470617537633,34.51722098849413,False
2010-10-23,34.50580921165319,34.505614686219396,False
2010-10-24,34.490605528040554,34.497738038391475,False
2010-10-25,34.48505691024789,34.48355072625896,False
2010-10-26,34.479562669905015,34.48334697189073,False
2010-10-27,34.475793205475625,34.48019158862772,False
2010-10-28,34.45128106484238,34.4742718491128,False
2010-10-29,34.44125907472273,34.45283313350033,False
2010-10-30,34.434774342275304,34.439760381398784,False
2010-10-31,34.427645902438265,34.42751375285308,False
2010-11-01,34.42258670365964,34.418499283924234,False
2010-11-02,34.41870381185442,34.42046378549348,False
2010-11-03,34.40942901949509,34.4150265270989,False
2010-11-04,34.39318415132675,34.40735642462533,False
2010-11-05,34.38449496043161,34.39009750941139,False
2010-11-06,34.379052553768105,34.38314512397979,False
2010-11-07,34.3773392470231,34.37856701106869,False
2010-11-08,34.377911896382955,34.381246415893266,False
2010-11-09,34.37364525083627,34.377703772239656,False
2010-11-10,34.36058957409373,34.375856670101015,False
2010-11-11,34.36152591427633,34.357483520078624,False
2010-11-12,34.35801721581901,34.36435387982413,False
2010-11-13,33.96799971602245,33.88335878641892,False
2010-11-14,33.897694588141604,33.87902660875065,False
2010-11-15,33.83963167975781,33.826408820627265,False
2010-11-16,33.77752298219069,33.75134481239804,False
2010-11-17,33.71343548939832,33.757193930003375,False
2010-11-18,33.690241468519204,33.658918791871955,False
2010-11-19,33.6436867247564,33.658807327516925,False
2010-11-20,33.577783315811054,33.56334659054932,False
2010-11-21,33.552975744719106,33.585134549689776,False
2010-11-22,33.540156370988086,33.43372763496525,False
2010-11-23,33.522163602964625,33.40474521129315,False
2010-11-24,33.45588122658063,33.60777631918097,False
2010-11-25,33.47670320903441,33.46820326530502,False
2010-11-26,33.44654973177026,33.438180692092445,False
2010-11-27,33.425301255274896,33.418497884202694,False
2010-11-28,33.35339043483255,33.37018850393184,False
2010-11-29,33.325373205680194,33.37843233249673,False
2010-11-30,33.36990510516162,33.31740786255264,False
2010-12-01,33.35674900011905,33.33960204034062,False
2010-12-02,33.29543502216309,33.339217140813716,False
