Time,Current (A),Rolling Mean,Outlier
2007-07-21,11.898358583834872,11.759472424961011,False
2007-07-22,11.842759008458133,11.759387537635055,False
2007-07-23,11.864558587104838,11.759864533776524,False
2007-07-24,11.856362130729122,11.760284040244697,False
2007-07-25,11.839687546815595,11.760272600562608,False
2007-07-26,11.892313191430425,11.761149335188303,False
2007-07-27,11.858868006007418,11.761627810293716,False
2007-07-28,11.855700014973252,11.762063777162325,False
2007-07-29,11.930521751578071,11.763702626330467,False
2007-07-30,11.898376007939616,11.764680402139215,False
2007-07-31,11.953806846739173,11.766841982779665,False
2007-08-01,11.936867062500573,11.768690664010418,False
2007-08-02,11.164928371650946,11.755658217332046,False
2007-08-03,11.951879161512013,11.757613816465886,False
2007-08-04,11.962102983087805,11.759859264519438,False
2007-08-05,11.99499696998945,11.762697976752793,False
2007-08-06,11.941618451905372,11.764208079263847,False
2007-08-07,11.162064391620149,11.755115923594566,False
2007-08-08,11.939825212329366,11.766102002915193,False
2007-08-09,11.942215030139337,11.767978980209625,False
2007-08-10,11.947118846083436,11.769996326148336,False
2007-08-11,11.971103594593275,11.772489464640216,False
2007-08-12,12.023512664048415,11.788942489713031,False
2007-08-13,12.022299288830464,11.802220483640788,False
2007-08-14,11.977777238215413,11.805310485463087,False
2007-08-15,12.038183819397476,11.809090064086961,False
2007-08-16,12.017726132363508,11.812501062256286,False
2007-08-17,12.083092480273256,11.817097017309178,False
2007-08-18,12.092431827335984,11.821635037183436,False
2007-08-19,11.96322619266115,11.824079500253005,False
2007-08-20,12.091592108441533,11.828946677054002,False
2007-08-21,12.097308274156413,11.833804550104535,False
2007-08-22,12.069715550112212,11.83800424186065,False
2007-08-23,12.074203750375473,11.842550111583552,False
2007-08-24,12.062962848895893,11.846877737649596,False
2007-08-25,12.036172554353053,11.850475583417447,False
2007-08-26,12.033483888638095,11.854089483987007,False
2007-08-27,12.031679882495926,11.85782784965665,False
2007-08-28,10.459663075802911,11.831889234774295,False
2007-08-29,11.744052541268575,11.829893670568358,False
2007-08-30,12.092139052966388,11.834676338001394,False
2007-08-31,12.106089206819409,11.839781128829491,False
2007-09-01,12.095263351035163,11.844682299773998,False
2007-09-02,12.088351567600606,11.849090213837217,False
2007-09-03,10.038200257707476,11.827374086828993,False
2007-09-04,11.461669872644329,11.820319272960193,False
2007-09-05,12.069699973781669,11.824721609077955,False
2007-09-06,12.011522315612867,11.832966733881257,False
2007-09-07,12.088943162898767,11.837733804124177,False
